12244.000000 1254438.000000
12236.000000 1254457.000000
12230.000000 1257757.000000
12194.000000 1259402.000000
12173.000000 1259535.000000
12142.000000 1261359.000000
12113.000000 1261436.000000
12087.000000 1261465.000000
12083.000000 1261540.000000
12078.000000 1261566.000000
12066.000000 1261582.000000
12053.000000 1261650.000000
12045.000000 1263771.000000
12040.000000 1265878.000000
11999.000000 1265899.000000
11989.000000 1267604.000000
11987.000000 1268064.000000
11981.000000 1269409.000000
11977.000000 1270123.000000
11967.000000 1271787.000000
11960.000000 1272251.000000
11893.000000 1272709.000000
11889.000000 1273359.000000
11885.000000 1273861.000000
11883.000000 1273955.000000
11875.000000 1274679.000000
11874.000000 1276779.000000
11859.000000 1277911.000000
11834.000000 1277976.000000
11831.000000 1278054.000000
11830.000000 1278510.000000
11819.000000 1278752.000000
11818.000000 1279142.000000
11817.000000 1279477.000000
11810.000000 1279699.000000
11803.000000 1281469.000000
11645.000000 1288855.000000
11639.000000 1288924.000000
11634.000000 1288939.000000
11633.000000 1289011.000000
11632.000000 1289389.000000
11631.000000 1293331.000000
11608.000000 1298139.000000
11607.000000 1298437.000000
11604.000000 1298501.000000
11599.000000 1300340.000000
11585.000000 1304445.000000
11571.000000 1304617.000000
11564.000000 1311687.000000
11536.000000 1315515.000000
11519.000000 1315824.000000
11500.000000 1315998.000000
11497.000000 1316541.000000
11488.000000 1316724.000000
11473.000000 1316772.000000
11464.000000 1320280.000000
11459.000000 1320945.000000
11457.000000 1323343.000000
