4180.000000 118702.000000
4172.000000 119242.000000
4125.000000 119376.000000
4079.000000 121139.000000
4018.000000 121152.000000
4008.000000 121167.000000
4003.000000 121249.000000
3930.000000 121268.000000
3913.000000 121273.000000
3908.000000 121388.000000
3905.000000 121390.000000
3898.000000 121462.000000
3891.000000 121540.000000
3882.000000 121700.000000
3879.000000 121855.000000
3864.000000 121877.000000
3857.000000 121954.000000
3850.000000 122003.000000
3839.000000 122032.000000
3835.000000 122078.000000
3831.000000 122194.000000
3810.000000 122492.000000
3808.000000 122673.000000
3786.000000 124304.000000
3771.000000 124369.000000
3765.000000 124442.000000
3761.000000 124514.000000
3754.000000 124544.000000
3753.000000 124748.000000
3749.000000 124858.000000
3748.000000 124941.000000
3747.000000 125090.000000
3745.000000 125246.000000
3743.000000 125574.000000
