2929.000000 69909.000000
2928.000000 71158.000000
2901.000000 71491.000000
2900.000000 71503.000000
2886.000000 71536.000000
2873.000000 71544.000000
2853.000000 71549.000000
2826.000000 71561.000000
2822.000000 71569.000000
2821.000000 71592.000000
2819.000000 71605.000000
2814.000000 71850.000000
2804.000000 71888.000000
2802.000000 71914.000000
2797.000000 71918.000000
2793.000000 71924.000000
2791.000000 72233.000000
2790.000000 72398.000000
2789.000000 72438.000000
2787.000000 72493.000000
2786.000000 72814.000000
2785.000000 76294.000000
