5644.000000 277100.000000
5628.000000 278304.000000
5625.000000 279122.000000
5624.000000 280847.000000
5586.000000 285398.000000
5579.000000 285400.000000
5546.000000 285406.000000
5522.000000 285449.000000
5519.000000 285547.000000
5518.000000 285777.000000
5515.000000 286502.000000
5513.000000 286903.000000
5505.000000 286923.000000
5502.000000 287107.000000
5501.000000 287168.000000
5466.000000 287353.000000
5465.000000 287478.000000
5453.000000 288079.000000
5450.000000 288090.000000
5447.000000 288105.000000
5445.000000 288170.000000
5419.000000 288434.000000
5415.000000 288760.000000
5410.000000 288799.000000
5405.000000 291446.000000
5401.000000 291628.000000
5397.000000 291732.000000
5394.000000 291977.000000
5392.000000 293383.000000
5369.000000 296564.000000
5356.000000 296706.000000
5353.000000 296725.000000
5351.000000 296796.000000
5348.000000 297046.000000
5344.000000 297147.000000
