2523.000000 33368.000000
2497.000000 33388.000000
2442.000000 33403.000000
2424.000000 33426.000000
2413.000000 33440.000000
2405.000000 33453.000000
2402.000000 33522.000000
2365.000000 33537.000000
2362.000000 33542.000000
2361.000000 33565.000000
2354.000000 33569.000000
2348.000000 33570.000000
2347.000000 33573.000000
2341.000000 33620.000000
2339.000000 33624.000000
2332.000000 33631.000000
2329.000000 33659.000000
2326.000000 33671.000000
2323.000000 33681.000000
2321.000000 33812.000000
2320.000000 33834.000000
2315.000000 33894.000000
2314.000000 33913.000000
2309.000000 34010.000000
2306.000000 34062.000000
2303.000000 34263.000000
2291.000000 34367.000000
2289.000000 34375.000000
2285.000000 34383.000000
2280.000000 34453.000000
2276.000000 34517.000000
