2995.000000 68993.000000
2963.000000 69370.000000
2961.000000 69631.000000
2952.000000 70168.000000
2942.000000 70184.000000
2925.000000 70485.000000
2869.000000 70494.000000
2858.000000 70524.000000
2835.000000 70551.000000
2834.000000 70569.000000
2833.000000 70574.000000
2828.000000 70601.000000
2821.000000 70662.000000
2808.000000 70683.000000
2803.000000 70852.000000
2802.000000 71061.000000
2797.000000 71911.000000
2794.000000 71938.000000
2793.000000 71986.000000
2792.000000 72984.000000
2790.000000 74426.000000
2777.000000 78871.000000
