2802.000000 64184.000000
2742.000000 64313.000000
2740.000000 64329.000000
2739.000000 64639.000000
2723.000000 64640.000000
2712.000000 64692.000000
2700.000000 64782.000000
2696.000000 64853.000000
2685.000000 64932.000000
2683.000000 65019.000000
2679.000000 65023.000000
2656.000000 65134.000000
2655.000000 65210.000000
2637.000000 65593.000000
2631.000000 65603.000000
2617.000000 65682.000000
2616.000000 65907.000000
2610.000000 66470.000000
2597.000000 66552.000000
2592.000000 66744.000000
2582.000000 67905.000000
2579.000000 67994.000000
2577.000000 68001.000000
2570.000000 70990.000000
2569.000000 72172.000000
