4279.000000 125853.000000
4275.000000 126029.000000
4269.000000 126072.000000
4244.000000 126638.000000
4208.000000 126970.000000
4049.000000 127087.000000
4039.000000 127095.000000
3985.000000 127096.000000
3980.000000 127115.000000
3972.000000 127136.000000
3961.000000 127145.000000
3957.000000 127223.000000
3956.000000 127254.000000
3955.000000 127330.000000
3951.000000 127351.000000
3950.000000 127392.000000
3947.000000 127718.000000
3946.000000 127867.000000
3916.000000 128289.000000
3915.000000 128433.000000
3909.000000 128696.000000
3905.000000 128713.000000
3892.000000 130210.000000
3891.000000 130705.000000
3887.000000 130770.000000
3881.000000 130856.000000
3880.000000 131051.000000
3873.000000 131166.000000
3870.000000 131199.000000
3861.000000 131270.000000
3858.000000 131277.000000
3828.000000 131789.000000
3826.000000 131910.000000
3820.000000 131981.000000
