3302.000000 87819.000000
3294.000000 87873.000000
3292.000000 88177.000000
3268.000000 88244.000000
3264.000000 89718.000000
3249.000000 89732.000000
3246.000000 89790.000000
3245.000000 89796.000000
3241.000000 89845.000000
3236.000000 89847.000000
3232.000000 89853.000000
3228.000000 89879.000000
3217.000000 89882.000000
3216.000000 89921.000000
3214.000000 89931.000000
3201.000000 89975.000000
3182.000000 89984.000000
3180.000000 89988.000000
3177.000000 90058.000000
3168.000000 90079.000000
3153.000000 90093.000000
3150.000000 90258.000000
3140.000000 90308.000000
3135.000000 90348.000000
3127.000000 90354.000000
3126.000000 90508.000000
3125.000000 90575.000000
3119.000000 90640.000000
3117.000000 90944.000000
3116.000000 91625.000000
3107.000000 91627.000000
3089.000000 91813.000000
3085.000000 91851.000000
3069.000000 91944.000000
3060.000000 91954.000000
3050.000000 92371.000000
3048.000000 92434.000000
3044.000000 92460.000000
3041.000000 92831.000000
3038.000000 92868.000000
3037.000000 92971.000000
3031.000000 93387.000000
3028.000000 93441.000000
3026.000000 93476.000000
3018.000000 93680.000000
3007.000000 93752.000000
