11148.000000 1066672.000000
11132.000000 1067645.000000
11096.000000 1067647.000000
11093.000000 1067799.000000
11076.000000 1067959.000000
11024.000000 1067965.000000
10987.000000 1068216.000000
10986.000000 1076362.000000
10976.000000 1084145.000000
10963.000000 1084171.000000
10955.000000 1084203.000000
10953.000000 1084253.000000
10943.000000 1097029.000000
10895.000000 1097110.000000
10892.000000 1097444.000000
10873.000000 1100168.000000
10868.000000 1100179.000000
10829.000000 1102047.000000
10826.000000 1105736.000000
10798.000000 1109740.000000
