6918.000000 385705.000000
6909.000000 385711.000000
6894.000000 385713.000000
6840.000000 385736.000000
6835.000000 385754.000000
6828.000000 385780.000000
6825.000000 385801.000000
6823.000000 385842.000000
6822.000000 385857.000000
6812.000000 385869.000000
6806.000000 385928.000000
6805.000000 386186.000000
6796.000000 386339.000000
6788.000000 386775.000000
6785.000000 387849.000000
6738.000000 387852.000000
6700.000000 389738.000000
6693.000000 389818.000000
6681.000000 389852.000000
6620.000000 389877.000000
6598.000000 390110.000000
6593.000000 390701.000000
6571.000000 390869.000000
6568.000000 392932.000000
6564.000000 392941.000000
6562.000000 394017.000000
6553.000000 394041.000000
6551.000000 395275.000000
6448.000000 395354.000000
6447.000000 395439.000000
6439.000000 395442.000000
6428.000000 395818.000000
6425.000000 396009.000000
6418.000000 399176.000000
6410.000000 399223.000000
6406.000000 399248.000000
6404.000000 399254.000000
6392.000000 399326.000000
6391.000000 402864.000000
6374.000000 402963.000000
6370.000000 403146.000000
6369.000000 403452.000000
6361.000000 403532.000000
6359.000000 403535.000000
6355.000000 403784.000000
6341.000000 403975.000000
6338.000000 404153.000000
6337.000000 404477.000000
6332.000000 404993.000000
6329.000000 404996.000000
6328.000000 405107.000000
6325.000000 405188.000000
6324.000000 405296.000000
