12149.000000 1253491.000000
12044.000000 1254294.000000
12020.000000 1255712.000000
12013.000000 1258142.000000
11968.000000 1258245.000000
11949.000000 1258406.000000
11937.000000 1258415.000000
11904.000000 1260083.000000
11847.000000 1260312.000000
11816.000000 1262652.000000
11801.000000 1264203.000000
11789.000000 1274360.000000
11739.000000 1274382.000000
11735.000000 1274401.000000
11733.000000 1274419.000000
11731.000000 1274517.000000
11729.000000 1274580.000000
11728.000000 1274633.000000
11727.000000 1274716.000000
11726.000000 1274727.000000
11723.000000 1274756.000000
11721.000000 1275177.000000
11716.000000 1275200.000000
11715.000000 1276095.000000
11712.000000 1276101.000000
11711.000000 1276128.000000
11709.000000 1277167.000000
11697.000000 1277220.000000
11687.000000 1277420.000000
11682.000000 1277697.000000
11680.000000 1278115.000000
11540.000000 1282298.000000
11539.000000 1290367.000000
11517.000000 1290508.000000
11507.000000 1291063.000000
11486.000000 1292688.000000
11482.000000 1297121.000000
11475.000000 1298090.000000
11468.000000 1298704.000000
11449.000000 1313405.000000
11442.000000 1314169.000000
11405.000000 1314198.000000
11404.000000 1314340.000000
