1707.000000 19533.000000
1696.000000 19541.000000
1687.000000 19542.000000
1633.000000 19543.000000
1628.000000 19546.000000
1621.000000 19559.000000
1608.000000 19620.000000
1597.000000 19673.000000
1527.000000 19690.000000
1503.000000 19770.000000
1498.000000 19863.000000
1495.000000 19886.000000
1492.000000 19893.000000
1485.000000 19966.000000
1480.000000 19984.000000
1466.000000 20040.000000
1463.000000 20098.000000
1454.000000 20128.000000
1452.000000 20137.000000
1447.000000 20537.000000
1446.000000 20589.000000
1432.000000 20682.000000
1428.000000 20855.000000
1427.000000 20874.000000
1426.000000 20900.000000
1418.000000 20930.000000
1417.000000 21029.000000
1415.000000 21051.000000
1413.000000 21106.000000
