11168.000000 1087348.000000
11167.000000 1087463.000000
11166.000000 1087657.000000
11164.000000 1087823.000000
11148.000000 1089823.000000
11144.000000 1091664.000000
11136.000000 1100663.000000
11082.000000 1107473.000000
11080.000000 1107747.000000
11079.000000 1107781.000000
11072.000000 1107924.000000
11070.000000 1108086.000000
11069.000000 1108205.000000
11057.000000 1108348.000000
11030.000000 1114885.000000
11021.000000 1114902.000000
10996.000000 1114919.000000
10991.000000 1120391.000000
10988.000000 1120514.000000
10987.000000 1129484.000000
